source,target,date
Gaymerbrarian,paularcurtis,05/06/2019 22:01:11
Gaymerbrarian,greatsuspender,05/06/2019 22:01:11
AsaoBInoue,nadaTOs,05/06/2019 21:57:10
AsaoBInoue,AsaoBInoue,05/06/2019 21:57:10
arungapatchka,paularcurtis,05/06/2019 21:48:21
arungapatchka,greatsuspender,05/06/2019 21:48:21
dtracy2,AlyssaA_DHSI,05/06/2019 21:37:43
DeveloperGuide,kieraobbard,05/06/2019 21:36:01
laurensnotpunny,omeka,05/06/2019 21:34:25
4humCSUN,McGJoyce,05/06/2019 21:29:15
paularcurtis,satoru196,05/06/2019 21:26:51
MyOwnVelouria,davegaertner,05/06/2019 21:20:41
MyOwnVelouria,CLKCrompton,05/06/2019 21:20:41
Real_Person_DH,WhatTheDickens,05/06/2019 21:16:22
Real_Person_DH,krysiamichael,05/06/2019 21:16:22
Real_Person_DH,ManifoldScholar,05/06/2019 21:16:22
Real_Person_DH,mkgold,05/06/2019 21:16:22
Real_Person_DH,WhatTheDickens,05/06/2019 21:16:22
Real_Person_DH,krysiamichael,05/06/2019 21:16:22
Real_Person_DH,ManifoldScholar,05/06/2019 21:16:22
Real_Person_DH,mkgold,05/06/2019 21:16:22
CarmenCCole,HeatherVHill,05/06/2019 20:59:03
arbuckle_alyssa,ManifoldScholar,05/06/2019 20:55:48
McGJoyce,morganluu,05/06/2019 20:54:27
arbuckle_alyssa,uarizona,05/06/2019 20:51:59
arbuckle_alyssa,ManifoldScholar,05/06/2019 20:51:59
ManifoldScholar,arbuckle_alyssa,05/06/2019 20:50:12
ManifoldScholar,ManifoldScholar,05/06/2019 20:50:12
nadaTOs,kj_lanning,05/06/2019 20:49:45
nadaTOs,AlyssaA_DHSI,05/06/2019 20:49:45
nadaTOs,uvic,05/06/2019 20:49:45
arbuckle_alyssa,ManifoldScholar,05/06/2019 20:48:35
tremayning,krysiamichael,05/06/2019 20:44:24
tremayning,ManifoldScholar,05/06/2019 20:44:24
arungapatchka,RavynnKaMia,05/06/2019 20:42:17
arungapatchka,DHQuarterly,05/06/2019 20:42:17
arungapatchka,dorothyk98,05/06/2019 20:42:17
arungapatchka,adler_melissa17,05/06/2019 20:42:17
ManifoldScholar,WhatTheDickens,05/06/2019 20:42:00
ManifoldScholar,krysiamichael,05/06/2019 20:42:00
ManifoldScholar,ManifoldScholar,05/06/2019 20:42:00
ManifoldScholar,mkgold,05/06/2019 20:42:00
ericaincommons,davegaertner,05/06/2019 20:37:11
ericaincommons,CLKCrompton,05/06/2019 20:37:11
WhatTheDickens,krysiamichael,05/06/2019 20:36:28
WhatTheDickens,ManifoldScholar,05/06/2019 20:36:28
WhatTheDickens,mkgold,05/06/2019 20:36:28
DJWrisley,quinnanya,05/06/2019 20:35:40
friede,dorothyk98,05/06/2019 20:33:41
friede,unsf_lorekeeper,05/06/2019 20:33:01
noctambulate,krysiamichael,05/06/2019 20:27:24
noctambulate,ManifoldScholar,05/06/2019 20:27:24
archivist_kyoto,paularcurtis,05/06/2019 20:24:21
archivist_kyoto,paularcurtis,05/06/2019 20:24:16
archivist_kyoto,knagasaki,05/06/2019 20:24:16
AlyssaA_DHSI,krysiamichael,05/06/2019 20:18:31
AlyssaA_DHSI,ManifoldScholar,05/06/2019 20:18:31
AlyssaA_DHSI,dorothyk98,05/06/2019 20:18:23
ManifoldScholar,krysiamichael,05/06/2019 20:13:38
ManifoldScholar,ManifoldScholar,05/06/2019 20:13:38
erinannmcc,kj_lanning,05/06/2019 20:12:01
erinannmcc,AlyssaA_DHSI,05/06/2019 20:12:01
erinannmcc,uvic,05/06/2019 20:12:01
krysiamichael,ManifoldScholar,05/06/2019 20:08:00
DHInstitute,AlyssaA_DHSI,05/06/2019 20:04:06
CCP_org,unsf_lorekeeper,05/06/2019 19:56:07
CCP_org,FemDH,05/06/2019 19:56:07
RavynnKaMia,DHQuarterly,05/06/2019 19:55:42
RavynnKaMia,dorothyk98,05/06/2019 19:55:42
yclepit,dorothyk98,05/06/2019 19:45:30
Hebemania,arungapatchka,05/06/2019 19:41:39
Hebemania,Ponca_Found,05/06/2019 19:41:30
smhumphreys,davegaertner,05/06/2019 19:35:57
smhumphreys,CLKCrompton,05/06/2019 19:35:57
AlyssaA_DHSI,ETCLatUVic,05/06/2019 19:34:39
AlyssaA_DHSI,UVSSFelicitas,05/06/2019 19:34:39
AlyssaA_DHSI,davegaertner,05/06/2019 19:34:28
AlyssaA_DHSI,CLKCrompton,05/06/2019 19:34:28
goingpostale,HeatherVHill,05/06/2019 19:33:50
akhuseby,VicPoetryCaucus,05/06/2019 19:33:33
akhuseby,poetry_digital,05/06/2019 19:33:33
RavynnKaMia,DHQuarterly,05/06/2019 19:28:54
RavynnKaMia,dorothyk98,05/06/2019 19:28:54
DHInstitute,davegaertner,05/06/2019 19:25:55
DHInstitute,CLKCrompton,05/06/2019 19:25:55
Ponca_Found,RavynnKaMia,05/06/2019 19:24:45
Ponca_Found,DHQuarterly,05/06/2019 19:24:45
Ponca_Found,dorothyk98,05/06/2019 19:24:45
goingpostale,RavynnKaMia,05/06/2019 19:24:12
goingpostale,DHQuarterly,05/06/2019 19:24:12
goingpostale,dorothyk98,05/06/2019 19:24:12
RavynnKaMia,DHQuarterly,05/06/2019 19:23:48
RavynnKaMia,dorothyk98,05/06/2019 19:23:48
knagasaki,paularcurtis,05/06/2019 19:23:21
knagasaki,paularcurtis,05/06/2019 19:22:47
knagasaki,knagasaki,05/06/2019 19:22:47
punctum_books,goingpostale,05/06/2019 19:18:39
punctum_books,RavynnKaMia,05/06/2019 19:18:39
punctum_books,DHQuarterly,05/06/2019 19:18:39
Ponca_Found,davegaertner,05/06/2019 19:18:18
Ponca_Found,CLKCrompton,05/06/2019 19:18:18
davegaertner,CLKCrompton,05/06/2019 19:17:51
RavynnKaMia,DHQuarterly,05/06/2019 19:17:18
RavynnKaMia,DHQuarterly,05/06/2019 19:17:18
ETCLatUVic,UVSSFelicitas,05/06/2019 19:15:11
goingpostale,RavynnKaMia,05/06/2019 19:10:53
goingpostale,DHQuarterly,05/06/2019 19:10:53
RavynnKaMia,DHQuarterly,05/06/2019 19:10:36
goingpostale,RavynnKaMia,05/06/2019 19:07:07
goingpostale,DHQuarterly,05/06/2019 19:07:07
davegaertner,arungapatchka,05/06/2019 19:04:50
davegaertner,AnneliseDowd,05/06/2019 19:04:50
davegaertner,davegaertner,05/06/2019 19:04:50
davegaertner,CIGIonline,05/06/2019 19:04:50
dgrigar,LudicScribbler,05/06/2019 19:04:42
dgrigar,JudyMalloy,05/06/2019 19:04:42
dgrigar,eliterature,05/06/2019 19:04:42
dgrigar,ELitLab,05/06/2019 19:04:42
ELitLab,Gaymerbrarian,05/06/2019 19:03:19
RavynnKaMia,DHQuarterly,05/06/2019 19:02:09
lisejaillant,unsf_lorekeeper,05/06/2019 18:59:12
HeatherVHill,chris_friend,05/06/2019 18:57:13
HeatherVHill,AsaoBInoue,05/06/2019 18:57:13
anitaconchita,AnneliseDowd,05/06/2019 18:56:31
anitaconchita,davegaertner,05/06/2019 18:56:31
Gaymerbrarian,DHSI_fern,05/06/2019 18:55:55
goingpostale,HeatherVHill,05/06/2019 18:52:37
TheStacksCat,AnneliseDowd,05/06/2019 18:50:38
TheStacksCat,davegaertner,05/06/2019 18:50:38
HeatherVHill,Ponca_Found,05/06/2019 18:47:49
dorothyk98,Ponca_Found,05/06/2019 18:47:34
dorothyk98,RavynnKaMia,05/06/2019 18:47:27
dorothyk98,CCP_org,05/06/2019 18:47:27
dorothyk98,profwernimont,05/06/2019 18:47:06
dorothyk98,RavynnKaMia,05/06/2019 18:47:06
dorothyk98,AnneliseDowd,05/06/2019 18:46:44
dorothyk98,davegaertner,05/06/2019 18:46:44
ETCLatUVic,ManifoldScholar,05/06/2019 18:43:52
ETCLatUVic,krysiamichael,05/06/2019 18:43:52
profwernimont,RavynnKaMia,05/06/2019 18:35:23
arungapatchka,AnneliseDowd,05/06/2019 18:33:54
arungapatchka,davegaertner,05/06/2019 18:33:54
arungapatchka,CIGIonline,05/06/2019 18:33:54
RavynnKaMia,CCP_org,05/06/2019 18:29:52
Ponca_Found,arungapatchka,05/06/2019 18:29:22
RavynnKaMia,dorothyk98,05/06/2019 18:28:07
RavynnKaMia,CCP_org,05/06/2019 18:28:07
RavynnKaMia,lizlosh,05/06/2019 18:26:25
erinannmcc,DJWrisley,05/06/2019 18:23:23
goingpostale,RavynnKaMia,05/06/2019 18:20:50
DHInstitute,ManifoldScholar,05/06/2019 18:20:49
DHInstitute,krysiamichael,05/06/2019 18:20:49
Doggos_Bot,yclepit,05/06/2019 18:18:48
Doggos_Bot,ecava12,05/06/2019 18:18:48
Doggos_Bot,drupal,05/06/2019 18:18:48
yclepit,ecava12,05/06/2019 18:16:34
yclepit,drupal,05/06/2019 18:16:34
DHInstitute,dorothyk98,05/06/2019 18:14:34
DHInstitute,dorothyk98,05/06/2019 18:14:28
Ponca_Found,HeatherVHill,05/06/2019 18:13:00
Ponca_Found,chris_friend,05/06/2019 18:13:00
ManifoldScholar,krysiamichael,05/06/2019 18:12:21
RavynnKaMia,dorothyk98,05/06/2019 18:07:56
Ponca_Found,AnneliseDowd,05/06/2019 18:06:10
Ponca_Found,davegaertner,05/06/2019 18:06:10
DHInstitute,Gaymerbrarian,05/06/2019 18:05:26
RavynnKaMia,LiveMoveBe,05/06/2019 18:00:53
HeatherVHill,Ponca_Found,05/06/2019 18:00:29
HeatherVHill,chris_friend,05/06/2019 18:00:29
michelethetweet,anitaconchita,05/06/2019 18:00:11
zomigirasol,paularcurtis,05/06/2019 17:59:36
zomigirasol,rois_codh,05/06/2019 17:59:36
Ponca_Found,HeatherVHill,05/06/2019 17:58:02
Ponca_Found,chris_friend,05/06/2019 17:58:02
HeatherVHill,chris_friend,05/06/2019 17:52:31
Ponca_Found,RavynnKaMia,05/06/2019 17:52:27
Ponca_Found,dorothyk98,05/06/2019 17:52:27
Gaymerbrarian,AnneliseDowd,05/06/2019 17:52:08
Gaymerbrarian,davegaertner,05/06/2019 17:52:08
RavynnKaMia,dorothyk98,05/06/2019 17:51:39
mrchristian99,force11rescomm,05/06/2019 17:49:44
mdphlse,morganluu,05/06/2019 17:49:34
HeatherVHill,chris_friend,05/06/2019 17:49:25
LudicScribbler,Gaymerbrarian,05/06/2019 17:48:17
LudicScribbler,LudicScribbler,05/06/2019 17:48:17
AnneliseDowd,davegaertner,05/06/2019 17:44:15
Gaymerbrarian,LudicScribbler,05/06/2019 17:42:41
Gaymerbrarian,ELitLab,05/06/2019 17:42:14
paularcurtis,knagasaki,05/06/2019 17:41:50
Gaymerbrarian,jbyszuk,05/06/2019 17:41:45
Ponca_Found,Gaymerbrarian,05/06/2019 17:40:57
HeatherVHill,hypervisible,05/06/2019 17:37:29
HeatherVHill,hypervisible,05/06/2019 17:25:33
chris_friend,HeatherVHill,05/06/2019 17:24:39
chris_friend,HybridPod,05/06/2019 17:23:00
chris_friend,actualham,05/06/2019 17:23:00
Ponca_Found,michelethetweet,05/06/2019 17:16:45
Real_Person_DH,Laura_Estill,05/06/2019 17:16:35
Real_Person_DH,davegaertner,05/06/2019 17:16:35
goingpostale,HeatherVHill,05/06/2019 17:16:30
Ponca_Found,dorothyk98,05/06/2019 17:15:05
chris_friend,hypervisible,05/06/2019 17:13:21
Laura_Estill,davegaertner,05/06/2019 17:12:53
Laura_Estill,CLKCrompton,05/06/2019 17:10:57
tatatrapita,DianaPalardy,05/06/2019 17:10:47
tatatrapita,tatatrapita,05/06/2019 17:10:47
tatatrapita,revista_hd,05/06/2019 17:10:47
tatatrapita,HdigitalesAL,05/06/2019 17:10:47
tatatrapita,dhnow,05/06/2019 17:10:47
DireJackalope,morganluu,05/06/2019 16:44:39
AlyssaA_DHSI,leahhenrickson,05/06/2019 16:24:40
AlyssaA_DHSI,morganluu,05/06/2019 16:21:58
AlyssaA_DHSI,RavynnKaMia,05/06/2019 16:21:48
AlyssaA_DHSI,Gaymerbrarian,05/06/2019 16:21:32
Real_Person_DH,kathlsullivan,05/06/2019 16:16:21
Real_Person_DH,CokieRoberts,05/06/2019 16:16:21
Real_Person_DH,kathlsullivan,05/06/2019 16:16:21
Real_Person_DH,CokieRoberts,05/06/2019 16:16:21
JenProf,AlternateDhsis,05/06/2019 15:56:05
JenProf,DHSI_Bunny,05/06/2019 15:56:05
morganluu,randaelka,05/06/2019 15:47:15
morganluu,DJWrisley,05/06/2019 15:47:15
Gaymerbrarian,Gaymerbrarian,05/06/2019 15:43:16
kathlsullivan,CokieRoberts,05/06/2019 15:35:57
dorothyk98,profwernimont,05/06/2019 15:08:17
dorothyk98,angeldnieves,05/06/2019 15:08:17
dorothyk98,dorothyk98,05/06/2019 15:08:17
dorothyk98,RavynnKaMia,05/06/2019 15:08:17
dorothyk98,anitaconchita,05/06/2019 15:08:17
dorothyk98,NazcaTheMad,05/06/2019 15:08:17
profwernimont,angeldnieves,05/06/2019 14:44:34
profwernimont,dorothyk98,05/06/2019 14:44:34
profwernimont,RavynnKaMia,05/06/2019 14:44:34
profwernimont,anitaconchita,05/06/2019 14:44:34
profwernimont,NazcaTheMad,05/06/2019 14:44:34
Libitina2,RavynnKaMia,05/06/2019 13:32:17
Libitina2,RavynnKaMia,05/06/2019 13:32:07
Libitina2,RavynnKaMia,05/06/2019 13:32:07
ColumbiaDS,psmyth01,05/06/2019 12:49:21
gwilymeades,dorothyk98,05/06/2019 10:40:41
_dmh,jbyszuk,05/06/2019 08:38:46
DJWrisley,symulation,05/06/2019 07:38:41
hypermax,paularcurtis,05/06/2019 07:30:20
hypermax,rois_codh,05/06/2019 07:30:20
BridgetWhearty,goingpostale,05/06/2019 07:29:09
the_damn_muteKi,unsf_lorekeeper,05/06/2019 07:14:23
dorothyk98,RavynnKaMia,05/06/2019 07:12:48
dorothyk98,RavynnKaMia,05/06/2019 07:12:45
dorothyk98,RavynnKaMia,05/06/2019 07:12:41
dorothyk98,RavynnKaMia,05/06/2019 07:12:34
dorothyk98,unsf_lorekeeper,05/06/2019 07:11:24
dorothyk98,Ponca_Found,05/06/2019 07:05:36
dorothyk98,Ponca_Found,05/06/2019 07:05:34
dorothyk98,Ponca_Found,05/06/2019 07:05:26
dorothyk98,Ponca_Found,05/06/2019 07:05:20
dorothyk98,Ponca_Found,05/06/2019 07:05:15
dorothyk98,Ponca_Found,05/06/2019 07:05:08
dorothyk98,Ponca_Found,05/06/2019 07:05:00
dorothyk98,Ponca_Found,05/06/2019 07:04:55
dorothyk98,kshpatel,05/06/2019 07:02:47
dorothyk98,kshpatel,05/06/2019 07:02:37
dorothyk98,profwernimont,05/06/2019 07:02:37
digi_hammurabi,leahhenrickson,05/06/2019 06:57:03
st3ph3n6,st3ph3n6,05/06/2019 06:32:34
st3ph3n6,st3ph3n6,05/06/2019 06:32:34
st3ph3n6,DigitalLeadersA,05/06/2019 06:32:34
jo_frankie,Gaymerbrarian,05/06/2019 06:15:14
jo_frankie,Gaymerbrarian,05/06/2019 06:15:14
janniaragon,ETCLatUVic,05/06/2019 06:10:23
janniaragon,davegaertner,05/06/2019 06:10:23
kieraobbard,leahhenrickson,05/06/2019 05:23:20
DigtalHumanatee,leahhenrickson,05/06/2019 05:22:50
Berenike,leahhenrickson,05/06/2019 05:14:20
ETCLatUVic,leahhenrickson,05/06/2019 05:07:49
ETCLatUVic,arungapatchka,05/06/2019 05:06:05
ETCLatUVic,davegaertner,05/06/2019 05:05:04
friede,leahhenrickson,05/06/2019 05:03:43
JenProf,leahhenrickson,05/06/2019 05:00:48
jonheggestad,ArchivistXicanx,05/06/2019 04:57:29
ETCLatUVic,lindseyseatter,05/06/2019 04:50:26
JenProf,EllaKHoward,05/06/2019 04:36:01
zzzelch,paularcurtis,05/06/2019 04:30:45
JenProf,randa_tawil,05/06/2019 04:30:17
mak_goto,paularcurtis,05/06/2019 04:30:06
UVicFran,LangMaverick,05/06/2019 04:26:09
UVicFran,uvic,05/06/2019 04:26:09
kate_thornhill,arungapatchka,05/06/2019 04:17:48
kate_thornhill,kate_thornhill,05/06/2019 04:17:48
kate_thornhill,ubiquity75,05/06/2019 04:17:48
khepworth,keyofnight,05/06/2019 04:13:28
khepworth,mauvepg,05/06/2019 04:11:25
khepworth,frerejones,05/06/2019 04:11:25
randa_tawil,dorothyk98,05/06/2019 04:03:31
randa_tawil,RavynnKaMia,05/06/2019 04:03:31
Oshu_ILC,paularcurtis,05/06/2019 03:57:22
Oshu_ILC,rois_codh,05/06/2019 03:57:22
knagasaki,paularcurtis,05/06/2019 03:47:22
knagasaki,paularcurtis,05/06/2019 03:47:22
jefflawlercsulb,criticalplayorg,05/06/2019 03:09:20
blkatlanticCDN,RavynnKaMia,05/06/2019 03:04:12
KKODonnell,lindseyseatter,05/06/2019 02:50:58
KKODonnell,lindseyseatter,05/06/2019 02:50:47
mrjeffu,paularcurtis,05/06/2019 02:35:11
mrjeffu,rois_codh,05/06/2019 02:35:11
JHMorris89,paularcurtis,05/06/2019 02:34:16
JHMorris89,rois_codh,05/06/2019 02:34:16
ReEnvisionJapan,paularcurtis,05/06/2019 02:16:37
ReEnvisionJapan,KitamotoAsanobu,05/06/2019 02:16:37
ReEnvisionJapan,paularcurtis,05/06/2019 02:16:37
ReEnvisionJapan,KitamotoAsanobu,05/06/2019 02:16:37
leahhenrickson,HeatherVHill,05/06/2019 01:31:57
leahhenrickson,leahhendrickson,05/06/2019 01:31:57
leahhenrickson,Gaymerbrarian,05/06/2019 01:31:31
leahhenrickson,leahhenrickson,05/06/2019 01:31:31
leahhenrickson,jbyszuk,05/06/2019 01:28:56
leahhenrickson,Gaymerbrarian,05/06/2019 01:28:13
leahhenrickson,leahhenrickson,05/06/2019 01:28:13
Gaymerbrarian,unsf_lorekeeper,05/06/2019 01:21:47
verogomezphd,HeatherVHill,05/06/2019 01:15:42
verogomezphd,leahhendrickson,05/06/2019 01:15:42
verogomezphd,leahhendrickson,05/06/2019 01:15:42
verogomezphd,HeatherVHill,05/06/2019 01:15:42
verogomezphd,leahhendrickson,05/06/2019 01:15:42
verogomezphd,leahhendrickson,05/06/2019 01:15:42
RavynnKaMia,lindseyseatter,05/06/2019 01:09:42
HeatherVHill,leahhendrickson,05/06/2019 01:05:57
HeatherVHill,leahhenrickson,05/06/2019 01:05:57
friede,Gaymerbrarian,05/06/2019 01:05:17
friede,leahhenrickson,05/06/2019 01:05:17
friede,lindseyseatter,05/06/2019 01:05:13
Gaymerbrarian,leahhenrickson,05/06/2019 01:01:00
kshpatel,praymurray,05/06/2019 00:59:57
kshpatel,JessicaRajko,05/06/2019 00:59:57
Gaymerbrarian,leahhenrickson,05/06/2019 00:58:16
DireJackalope,goingpostale,05/06/2019 00:57:11
DireJackalope,leahhenrickson,05/06/2019 00:57:11
Gaymerbrarian,HeatherVHill,05/06/2019 00:56:32
Gaymerbrarian,leahhendrickson,05/06/2019 00:56:32
Gaymerbrarian,leahhendrickson,05/06/2019 00:56:32
HeatherVHill,leahhendrickson,05/06/2019 00:56:25
HeatherVHill,leahhendrickson,05/06/2019 00:56:25
Gaymerbrarian,leahhenrickson,05/06/2019 00:56:15
goingpostale,leahhenrickson,05/06/2019 00:54:59
Gaymerbrarian,leahhenrickson,05/06/2019 00:54:38
JenProf,goingpostale,05/06/2019 00:53:10
JenProf,leahhenrickson,05/06/2019 00:53:10
HeatherVHill,leahhendrickson,05/06/2019 00:52:02
HeatherVHill,leahhendrickson,05/06/2019 00:52:02
lindseyseatter,goingpostale,05/06/2019 00:51:36
lindseyseatter,leahhenrickson,05/06/2019 00:51:36
Gaymerbrarian,goingpostale,05/06/2019 00:51:14
Gaymerbrarian,leahhenrickson,05/06/2019 00:51:14
goingpostale,leahhenrickson,05/06/2019 00:51:07
DianaPalardy,tatatrapita,05/06/2019 00:50:48
DianaPalardy,revista_hd,05/06/2019 00:50:48
DianaPalardy,HdigitalesAL,05/06/2019 00:50:48
DianaPalardy,dhnow,05/06/2019 00:50:48
goingpostale,leahhenrickson,05/06/2019 00:48:41
HeatherVHill,leahhendrickson,05/06/2019 00:46:40
HeatherVHill,leahhendrickson,05/06/2019 00:46:40
Gaymerbrarian,leahhenrickson,05/06/2019 00:46:27
goingpostale,leahhenrickson,05/06/2019 00:46:20
HeatherVHill,leahhendrickson,05/06/2019 00:45:55
HalHinderliter,ethicaledtech,05/06/2019 00:44:34
harmonygritz,ethicaledtech,05/06/2019 00:43:55
Nicosia_Marissa,profwernimont,05/06/2019 00:38:15
DHSI_fern,lindseyseatter,05/06/2019 00:36:08
DHSI_fern,j0_0n,05/06/2019 00:35:49
DHSI_fern,kieraobbard,05/06/2019 00:34:57
Hebemania,HeatherVHill,05/06/2019 00:31:37
dgrigar,lindseyseatter,05/06/2019 00:28:50
leahhenrickson,ETCLatUVic,05/06/2019 00:02:23
akmael46,paularcurtis,04/06/2019 23:45:04
akmael46,rois_codh,04/06/2019 23:45:04
DHInstitute,profwernimont,04/06/2019 23:43:36
AlyssaA_DHSI,KKODonnell,04/06/2019 23:15:53
AlyssaA_DHSI,KKODonnell,04/06/2019 23:15:53
Hebemania,arungapatchka,04/06/2019 23:11:31
Hebemania,Pixar,04/06/2019 23:11:31
DHInstitute,KKODonnell,04/06/2019 23:09:43
unsf_lorekeeper,Gaymerbrarian,04/06/2019 22:56:06
DHInstitute,ETCLatUVic,04/06/2019 22:54:03
DHInstitute,UVIC_GSS,04/06/2019 22:54:03
AlyssaA_DHSI,ETCLatUVic,04/06/2019 22:47:39
AlyssaA_DHSI,UVIC_GSS,04/06/2019 22:47:39
goingpostale,RavynnKaMia,04/06/2019 22:36:32
unsf_lorekeeper,arungapatchka,04/06/2019 22:35:41
unsf_lorekeeper,Pixar,04/06/2019 22:35:41
GuyEmersonMount,friede,04/06/2019 22:34:19
GuyEmersonMount,leighthinks,04/06/2019 22:34:19
satoshiori1,paularcurtis,04/06/2019 22:30:22
satoshiori1,KitamotoAsanobu,04/06/2019 22:30:22
LetsBanquet,paularcurtis,04/06/2019 22:29:23
LetsBanquet,rois_codh,04/06/2019 22:29:23
satoshiori1,paularcurtis,04/06/2019 22:28:55
satoshiori1,rois_codh,04/06/2019 22:28:55
satoshiori1,paularcurtis,04/06/2019 22:27:56
satoshiori1,rois_codh,04/06/2019 22:27:56
arungapatchka,Pixar,04/06/2019 22:21:45
AnnPedtke,mckinniburgh,04/06/2019 22:20:56
AnnPedtke,psmyth01,04/06/2019 22:20:56
AnnPedtke,DHSI_fern,04/06/2019 22:20:56
AnnPedtke,j0_0n,04/06/2019 22:20:20
Gaymerbrarian,RavynnKaMia,04/06/2019 22:20:03
Gaymerbrarian,FemTechNet,04/06/2019 22:20:03
Gaymerbrarian,dorothyk98,04/06/2019 22:20:03
Gaymerbrarian,tressiemcphd,04/06/2019 22:20:03
Gaymerbrarian,profgabrielle,04/06/2019 22:20:03
Gaymerbrarian,tayleighlamb,04/06/2019 22:20:03
Gaymerbrarian,BlackYouthProj,04/06/2019 22:20:03
Gaymerbrarian,BlkGirlDoesGrad,04/06/2019 22:20:03
Ponca_Found,arungapatchka,04/06/2019 22:19:40
Ponca_Found,MatthewVoll,04/06/2019 22:19:40
Brett_Fujioka,paularcurtis,04/06/2019 22:19:29
Brett_Fujioka,rois_codh,04/06/2019 22:19:29
arungapatchka,MatthewVoll,04/06/2019 22:17:12
arungapatchka,MatthewVoll,04/06/2019 22:17:12
goingpostale,RavynnKaMia,04/06/2019 22:14:00
goingpostale,FemTechNet,04/06/2019 22:14:00
goingpostale,dorothyk98,04/06/2019 22:14:00
goingpostale,tressiemcphd,04/06/2019 22:14:00
goingpostale,profgabrielle,04/06/2019 22:14:00
goingpostale,tayleighlamb,04/06/2019 22:14:00
goingpostale,BlackYouthProj,04/06/2019 22:14:00
goingpostale,BlkGirlDoesGrad,04/06/2019 22:14:00
RyanMHorne,ethicaledtech,04/06/2019 22:12:17
ETCLatUVic,UVIC_GSS,04/06/2019 22:01:13
RavynnKaMia,FemTechNet,04/06/2019 22:00:29
RavynnKaMia,dorothyk98,04/06/2019 22:00:29
RavynnKaMia,tressiemcphd,04/06/2019 22:00:29
RavynnKaMia,profgabrielle,04/06/2019 22:00:29
RavynnKaMia,tayleighlamb,04/06/2019 22:00:29
RavynnKaMia,BlackYouthProj,04/06/2019 22:00:29
RavynnKaMia,BlkGirlDoesGrad,04/06/2019 22:00:29
Gaymerbrarian,RavynnKaMia,04/06/2019 21:58:53
Gaymerbrarian,FemTechNet,04/06/2019 21:58:53
Gaymerbrarian,dorothyk98,04/06/2019 21:58:53
Gaymerbrarian,tressiemcphd,04/06/2019 21:58:53
Gaymerbrarian,profgabrielle,04/06/2019 21:58:53
Gaymerbrarian,tayleighlamb,04/06/2019 21:58:53
Gaymerbrarian,BlackYouthProj,04/06/2019 21:58:53
Gaymerbrarian,BlkGirlDoesGrad,04/06/2019 21:58:53
RavynnKaMia,FemTechNet,04/06/2019 21:52:44
RavynnKaMia,dorothyk98,04/06/2019 21:52:44
RavynnKaMia,tressiemcphd,04/06/2019 21:52:44
RavynnKaMia,profgabrielle,04/06/2019 21:52:44
RavynnKaMia,tayleighlamb,04/06/2019 21:52:44
RavynnKaMia,BlackYouthProj,04/06/2019 21:52:44
RavynnKaMia,BlkGirlDoesGrad,04/06/2019 21:52:44
arungapatchka,amivavanaty,04/06/2019 21:52:19
RavynnKaMia,FemTechNet,04/06/2019 21:50:42
RavynnKaMia,dorothyk98,04/06/2019 21:50:42
RavynnKaMia,tressiemcphd,04/06/2019 21:50:42
RavynnKaMia,profgabrielle,04/06/2019 21:50:42
RavynnKaMia,tayleighlamb,04/06/2019 21:50:42
RavynnKaMia,BlackYouthProj,04/06/2019 21:50:42
erinroseglass,ethicaledtech,04/06/2019 21:42:04
yclepit,azusata,04/06/2019 21:41:27
yclepit,morganluu,04/06/2019 21:41:27
yclepit,Malentendre,04/06/2019 21:41:27
RavynnKaMia,FemTechNet,04/06/2019 21:33:31
RavynnKaMia,dorothyk98,04/06/2019 21:33:31
RavynnKaMia,tressiemcphd,04/06/2019 21:33:31
RavynnKaMia,profgabrielle,04/06/2019 21:33:31
RavynnKaMia,tayleighlamb,04/06/2019 21:33:31
RavynnKaMia,BlackYouthProj,04/06/2019 21:33:31
AnnPedtke,DHSI_fern,04/06/2019 21:31:08
AnnPedtke,j0_0n,04/06/2019 21:31:08
AnnPedtke,DHSI_fern,04/06/2019 21:31:03
AnnPedtke,j0_0n,04/06/2019 21:31:03
Adamson_CW,VicPoetryCaucus,04/06/2019 21:30:49
Adamson_CW,poetry_digital,04/06/2019 21:30:49
RavynnKaMia,friede,04/06/2019 21:29:45
RavynnKaMia,RavynnKaMia,04/06/2019 21:29:45
friede,RavynnKaMia,04/06/2019 21:28:59
friede,Gaymerbrarian,04/06/2019 21:22:33
rois_codh,paularcurtis,04/06/2019 21:13:22
rois_codh,KitamotoAsanobu,04/06/2019 21:13:22
rois_codh,paularcurtis,04/06/2019 21:11:53
rois_codh,rois_codh,04/06/2019 21:11:53
rois_codh,paularcurtis,04/06/2019 21:11:19
rois_codh,rois_codh,04/06/2019 21:11:19
arungapatchka,Gaymerbrarian,04/06/2019 21:05:01
arungapatchka,arungapatchka,04/06/2019 21:05:01
JocHargrave,friede,04/06/2019 20:59:16
JenProf,symulation,04/06/2019 20:55:54
st3ph3n6,st3ph3n6,04/06/2019 20:55:08
MCorbettWilson,RavynnKaMia,04/06/2019 20:51:09
MCorbettWilson,profwernimont,04/06/2019 20:51:09
Gaymerbrarian,gabrielehayden,04/06/2019 20:50:00
Gaymerbrarian,arungapatchka,04/06/2019 20:48:00
MCorbettWilson,Gaymerbrarian,04/06/2019 20:47:17
MCorbettWilson,ELitLab,04/06/2019 20:47:17
